Time, n - aac oeeuo?a	 "/s - aac oeeuo?a	Time, n - oeeuo? 3Ao	 "/s - oeeuo? 3Ao	
2651	-160	2651	-147	
2652	-155	2652	-149	
2653	-160	2653	-150	
2654	-171	2654	-151	
2655	-181	2655	-154	
2656	-188	2656	-158	
2657	-185	2657	-162	
2658	-180	2658	-164	
2659	-176	2659	-166	
2660	-183	2660	-167	
2661	-194	2661	-170	
2662	-203	2662	-173	
2663	-207	2663	-177	
2664	-202	2664	-180	
2665	-197	2665	-183	
2666	-194	2666	-184	
2667	-202	2667	-186	
2668	-213	2668	-188	
2669	-216	2669	-192	
2670	-213	2670	-194	
2671	-203	2671	-196	
2672	-196	2672	-196	
2673	-198	2673	-196	
2674	-206	2674	-197	
2675	-211	2675	-199	
2676	-212	2676	-200	
2677	-206	2677	-201	
2678	-197	2678	-201	
2679	-194	2679	-201	
2680	-196	2680	-200	
2681	-200	2681	-200	
2682	-203	2682	-200	
2683	-199	2683	-200	
2684	-188	2684	-199	
2685	-180	2685	-197	
2686	-175	2686	-195	
2687	-179	2687	-193	
2688	-185	2688	-192	
2689	-181	2689	-191	
2690	-171	2690	-189	
2691	-158	2691	-186	
2692	-152	2692	-182	
2693	-156	2693	-179	
2694	-163	2694	-176	
2695	-164	2695	-175	
2696	-158	2696	-173	
2697	-148	2697	-171	
2698	-137	2698	-168	
2699	-135	2699	-164	
2700	-137	2700	-160	
2701	-143	2701	-158	
2702	-145	2702	-156	
2703	-138	2703	-155	
2704	-130	2704	-152	
2705	-125	2705	-149	
2706	-130	2706	-146	
2707	-139	2707	-145	
2708	-147	2708	-145	
2709	-146	2709	-145	
2710	-138	2710	-145	
2711	-131	2711	-143	
2712	-129	2712	-142	
2713	-136	2713	-141	
2714	-146	2714	-141	
2715	-152	2715	-142	
2716	-149	2716	-143	
2717	-144	2717	-143	
2718	-142	2718	-143	
2719	-146	2719	-143	
2720	-156	2720	-144	
2721	-167	2721	-146	
2722	-173	2722	-149	
2723	-170	2723	-152	
2724	-163	2724	-154	
2725	-162	2725	-155	
2726	-168	2726	-156	
2727	-177	2727	-158	
2728	-185	2728	-161	
2729	-187	2729	-164	
2730	-183	2730	-166	
2731	-181	2731	-168	
2732	-185	2732	-170	
2733	-194	2733	-172	
2734	-203	2734	-175	
2735	-208	2735	-179	
2736	-206	2736	-182	
2737	-201	2737	-185	
2738	-196	2738	-186	
2739	-200	2739	-188	
2740	-208	2740	-190	
2741	-213	2741	-192	
2742	-211	2742	-195	
2743	-203	2743	-196	
2744	-193	2744	-196	
2745	-189	2745	-196	
2746	-195	2746	-195	
2747	-203	2747	-196	
2748	-205	2748	-197	
2749	-200	2749	-197	
2750	-189	2750	-197	
2751	-182	2751	-196	
2752	-181	2752	-194	
2753	-183	2753	-192	
2754	-185	2754	-191	
2755	-181	2755	-191	
2756	-169	2756	-189	
2757	-156	2757	-185	
2758	-148	2758	-181	
2759	-149	2759	-177	
2760	-158	2760	-175	
2761	-164	2761	-173	
2762	-163	2762	-172	
2763	-155	2763	-171	
2764	-139	2764	-168	
2765	-133	2765	-164	
2766	-133	2766	-160	
2767	-136	2767	-157	
2768	-131	2768	-154	
2769	-118	2769	-151	
2770	-104	2770	-146	
2771	-92	2771	-140	
2772	-86	2772	-134	
2773	-92	2773	-129	
2774	-95	2774	-125	
2775	-96	2775	-121	
2776	-90	2776	-118	
2777	-83	2777	-114	
2778	-80	2778	-110	
2779	-85	2779	-107	
2780	-101	2780	-105	
2781	-110	2781	-105	
2782	-105	2782	-106	
2783	-94	2783	-105	
2784	-86	2784	-103	
2785	-92	2785	-101	
2786	-101	2786	-101	
2787	-111	2787	-101	
2788	-120	2788	-103	
2789	-116	2789	-105	
2790	-110	2790	-106	
2791	-112	2791	-106	
2792	-122	2792	-108	
2793	-136	2793	-110	
2794	-145	2794	-114	
2795	-148	2795	-118	
2796	-145	2796	-121	
2797	-135	2797	-123	
2798	-136	2798	-125	
2799	-149	2799	-127	
2800	-164	2800	-130	
2801	-169	2801	-135	
2802	-166	2802	-139	
2803	-160	2803	-142	
2804	-155	2804	-144	
2805	-161	2805	-145	
2806	-171	2806	-148	
2807	-179	2807	-151	
2808	-181	2808	-154	
2809	-174	2809	-157	
2810	-170	2810	-159	
2811	-168	2811	-160	
2812	-170	2812	-161	
2813	-175	2813	-163	
2814	-179	2814	-164	
2815	-175	2815	-166	
2816	-164	2816	-166	
2817	-157	2817	-166	
2818	-157	2818	-165	
2819	-161	2819	-164	
2820	-167	2820	-164	
2821	-165	2821	-164	
2822	-154	2822	-164	
2823	-143	2823	-162	
2824	-138	2824	-159	
2825	-140	2825	-157	
2826	-144	2826	-155	
2827	-142	2827	-154	
2828	-139	2828	-152	
2829	-131	2829	-150	
2830	-122	2830	-147	
2831	-119	2831	-144	
2832	-120	2832	-141	
2833	-124	2833	-139	
2834	-123	2834	-137	
2835	-115	2835	-135	
2836	-107	2836	-132	
2837	-102	2837	-129	
2838	-106	2838	-126	
2839	-113	2839	-124	
2840	-116	2840	-123	
2841	-110	2841	-122	
2842	-100	2842	-120	
2843	-93	2843	-117	
2844	-94	2844	-114	
2845	-100	2845	-112	
2846	-108	2846	-111	
2847	-109	2847	-111	
2848	-104	2848	-110	
2849	-101	2849	-109	
2850	-98	2850	-108	
2851	-102	2851	-107	
2852	-111	2852	-107	
2853	-119	2853	-108	
2854	-121	2854	-109	
2855	-116	2855	-110	
2856	-112	2856	-111	
2857	-114	2857	-111	
2858	-123	2858	-112	
2859	-131	2859	-114	
2860	-137	2860	-116	
2861	-135	2861	-119	
2862	-129	2862	-120	
2863	-128	2863	-121	
2864	-136	2864	-122	
2865	-145	2865	-125	
2866	-152	2866	-127	
2867	-157	2867	-131	
2868	-155	2868	-134	
2869	-152	2869	-136	
2870	-153	2870	-138	
2871	-160	2871	-140	
2872	-170	2872	-143	
2873	-173	2873	-147	
2874	-171	2874	-150	
2875	-164	2875	-152	
2876	-158	2876	-153	
2877	-159	2877	-153	
2878	-170	2878	-155	
2879	-179	2879	-157	
2880	-178	2880	-160	
2881	-173	2881	-161	
2882	-166	2882	-162	
2883	-163	2883	-163	
2884	-165	2884	-163	
2885	-170	2885	-163	
2886	-173	2886	-164	
2887	-169	2887	-165	
2888	-158	2888	-165	
2889	-150	2889	-164	
2890	-148	2890	-162	
2891	-148	2891	-160	
2892	-151	2892	-159	
2893	-152	2893	-158	
2894	-145	2894	-157	
2895	-135	2895	-155	
2896	-129	2896	-152	
2897	-132	2897	-150	
2898	-137	2898	-148	
2899	-139	2899	-147	
2900	-133	2900	-145	
2901	-125	2901	-143	
2902	-114	2902	-141	
2903	-110	2903	-137	
2904	-114	2904	-134	
2905	-118	2905	-132	
2906	-119	2906	-130	
2907	-114	2907	-129	
2908	-106	2908	-127	
2909	-100	2909	-124	
2910	-101	2910	-121	
2911	-106	2911	-119	
2912	-111	2912	-118	
2913	-113	2913	-117	
2914	-106	2914	-116	
2915	-100	2915	-115	
2916	-97	2916	-113	
2917	-103	2917	-111	
2918	-110	2918	-111	
2919	-115	2919	-111	
2920	-112	2920	-111	
2921	-107	2921	-111	
2922	-106	2922	-110	
2923	-108	2923	-110	
2924	-117	2924	-110	
2925	-127	2925	-112	
2926	-133	2926	-114	
2927	-132	2927	-116	
2928	-128	2928	-118	
2929	-127	2929	-119	
2930	-135	2930	-120	
2931	-145	2931	-123	
2932	-152	2932	-126	
2933	-158	2933	-129	
2934	-152	2934	-132	
2935	-149	2935	-135	
2936	-154	2936	-137	
2937	-163	2937	-139	
2938	-173	2938	-143	
2939	-178	2939	-147	
2940	-178	2940	-150	
2941	-172	2941	-153	
2942	-172	2942	-156	
2943	-176	2943	-158	
2944	-183	2944	-160	
2945	-189	2945	-163	
2946	-187	2946	-166	
2947	-182	2947	-169	
2948	-176	2948	-170	
2949	-172	2949	-170	
2950	-176	2950	-171	
2951	-183	2951	-172	
2952	-184	2952	-173	
2953	-179	2953	-174	
2954	-171	2954	-174	
2955	-164	2955	-173	
2956	-163	2956	-172	
2957	-168	2957	-171	
2958	-173	2958	-171	
2959	-171	2959	-171	
2960	-161	2960	-171	
2961	-150	2961	-169	
2962	-144	2962	-166	
2963	-142	2963	-163	
2964	-144	2964	-161	
2965	-147	2965	-159	
2966	-142	2966	-158	
2967	-133	2967	-155	
2968	-125	2968	-152	
2969	-122	2969	-148	
2970	-126	2970	-146	
2971	-132	2971	-144	
2972	-132	2972	-142	
2973	-126	2973	-141	
2974	-118	2974	-139	
2975	-112	2975	-136	
2976	-115	2976	-133	
2977	-120	2977	-131	
2978	-124	2978	-130	
2979	-124	2979	-129	
2980	-118	2980	-128	
2981	-112	2981	-127	
2982	-111	2982	-125	
2983	-116	2983	-123	
2984	-126	2984	-123	
2985	-136	2985	-124	
2986	-142	2986	-126	
2987	-138	2987	-128	
2988	-134	2988	-129	
2989	-136	2989	-129	
2990	-144	2990	-131	
2991	-160	2991	-133	
2992	-164	2992	-137	
2993	-166	2993	-140	
2994	-167	2994	-143	
2995	-164	2995	-146	
2996	-176	2996	-149	
2997	-185	2997	-153	
2998	-193	2998	-157	
2999	-201	2999	-162	
3000	-201	3000	-166	
3001	-200	3001	-171	
3002	-202	3002	-174	
3003	-212	3003	-178	
3004	-219	3004	-183	
3005	-225	3005	-187	
3006	-227	3006	-192	
3007	-216	3007	-196	
3008	-211	3008	-198	
3009	-216	3009	-199	
3010	-222	3010	-202	
3011	-231	3011	-205	
3012	-229	3012	-208	
3013	-224	3013	-210	
3014	-223	3014	-212	
3015	-215	3015	-213	
3016	-218	3016	-213	
3017	-228	3017	-214	
3018	-229	3018	-216	
3019	-225	3019	-217	
3020	-216	3020	-218	
3021	-210	3021	-217	
3022	-204	3022	-216	
3023	-205	3023	-214	
3024	-209	3024	-214	
3025	-210	3025	-213	
3026	-207	3026	-213	
3027	-195	3027	-211	
3028	-190	3028	-209	
3029	-195	3029	-207	
3030	-197	3030	-206	
3031	-203	3031	-205	
3032	-202	3032	-205	
3033	-190	3033	-204	
3034	-182	3034	-202	
3035	-178	3035	-199	
3036	-178	3036	-196	
3037	-181	3037	-194	
3038	-180	3038	-193	
3039	-176	3039	-191	
3040	-168	3040	-189	
3041	-160	3041	-186	
3042	-156	3042	-182	
3043	-162	3043	-180	
3044	-167	3044	-178	
3045	-164	3045	-177	
3046	-161	3046	-175	
3047	-156	3047	-173	
3048	-152	3048	-171	
3049	-157	3049	-169	
3050	-163	3050	-168	
3051	-165	3051	-167	
3052	-163	3052	-167	
3053	-156	3053	-166	
3054	-152	3054	-164	
3055	-154	3055	-163	
3056	-156	3056	-162	
3057	-163	3057	-162	
3058	-170	3058	-162	
3059	-168	3059	-163	
3060	-165	3060	-164	
3061	-165	3061	-164	
3062	-169	3062	-164	
3063	-178	3063	-165	
3064	-189	3064	-167	
3065	-189	3065	-170	
3066	-186	3066	-172	
3067	-183	3067	-174	
3068	-183	3068	-175	
3069	-193	3069	-176	
3070	-200	3070	-179	
3071	-202	3071	-181	
3072	-203	3072	-184	
3073	-199	3073	-186	
3074	-199	3074	-187	
3075	-208	3075	-189	
3076	-215	3076	-192	
3077	-220	3077	-195	
3078	-226	3078	-198	
3079	-222	3079	-202	
3080	-214	3080	-203	
3081	-213	3081	-205	
3082	-219	3082	-206	
3083	-227	3083	-208	
3084	-232	3084	-211	
3085	-228	3085	-213	
3086	-222	3086	-214	
3087	-221	3087	-215	
3088	-221	3088	-216	
3089	-230	3089	-217	
3090	-236	3090	-219	
3091	-230	3091	-221	
3092	-224	3092	-221	
3093	-219	3093	-221	
3094	-214	3094	-221	
3095	-216	3095	-220	
3096	-220	3096	-220	
3097	-221	3097	-220	
3098	-218	3098	-220	
3099	-209	3099	-219	
3100	-201	3100	-217	
3101	-200	3101	-215	
3102	-202	3102	-214	
3103	-206	3103	-213	
3104	-206	3104	-212	
3105	-197	3105	-211	
3106	-184	3106	-208	
3107	-182	3107	-205	
3108	-184	3108	-203	
3109	-185	3109	-200	
3110	-187	3110	-199	
3111	-181	3111	-197	
3112	-173	3112	-195	
3113	-167	3113	-192	
3114	-165	3114	-189	
3115	-168	3115	-186	
3116	-174	3116	-184	
3117	-175	3117	-183	
3118	-174	3118	-182	
3119	-172	3119	-181	
3120	-164	3120	-179	
3121	-165	3121	-177	
3122	-175	3122	-177	
3123	-179	3123	-177	
3124	-179	3124	-177	
3125	-173	3125	-177	
3126	-168	3126	-176	
3127	-171	3127	-175	
3128	-179	3128	-175	
3129	-186	3129	-176	
3130	-192	3130	-178	
3131	-190	3131	-179	
3132	-185	3132	-180	
3133	-187	3133	-181	
3134	-189	3134	-182	
3135	-195	3135	-183	
3136	-204	3136	-185	
3137	-208	3137	-188	
3138	-205	3138	-190	
3139	-202	3139	-191	
3140	-200	3140	-192	
3141	-206	3141	-194	
3142	-218	3142	-196	
3143	-224	3143	-199	
3144	-225	3144	-202	
3145	-221	3145	-204	
3146	-218	3146	-206	
3147	-222	3147	-208	
3148	-230	3148	-210	
3149	-236	3149	-213	
3150	-239	3150	-216	
3151	-237	3151	-219	
3152	-231	3152	-220	
3153	-229	3153	-222	
3154	-231	3154	-223	
3155	-234	3155	-224	
3156	-238	3156	-225	
3157	-239	3157	-227	
3158	-233	3158	-228	
3159	-228	3159	-228	
3160	-225	3160	-228	
3161	-226	3161	-228	
3162	-233	3162	-228	
3163	-234	3163	-229	
3164	-227	3164	-229	
3165	-219	3165	-228	
3166	-212	3166	-227	
3167	-209	3167	-225	
3168	-212	3168	-223	
3169	-213	3169	-222	
3170	-208	3170	-220	
3171	-203	3171	-219	
3172	-195	3172	-216	
3173	-191	3173	-213	
3174	-193	3174	-211	
3175	-196	3175	-209	
3176	-198	3176	-207	
3177	-197	3177	-206	
3178	-186	3178	-205	
3179	-176	3179	-202	
3180	-173	3180	-198	
3181	-172	3181	-195	
3182	-177	3182	-193	
3183	-178	3183	-191	
3184	-170	3184	-189	
3185	-161	3185	-186	
3186	-155	3186	-183	
3187	-156	3187	-180	
3188	-164	3188	-177	
3189	-169	3189	-176	
3190	-170	3190	-175	
3191	-168	3191	-175	
3192	-164	3192	-174	
3193	-161	3193	-172	
3194	-166	3194	-171	
3195	-174	3195	-171	
3196	-180	3196	-172	
3197	-181	3197	-173	
3198	-177	3198	-174	
3199	-169	3199	-174	
3200	-170	3200	-173	
3201	-176	3201	-173	
3202	-185	3202	-174	
3203	-191	3203	-176	
3204	-188	3204	-177	
3205	-186	3205	-178	
3206	-187	3206	-179	
3207	-190	3207	-180	
3208	-198	3208	-182	
3209	-206	3209	-184	
3210	-206	3210	-187	
3211	-196	3211	-189	
3212	-188	3212	-189	
3213	-188	3213	-189	
3214	-202	3214	-190	
3215	-214	3215	-192	
3216	-220	3216	-195	
3217	-219	3217	-198	
3218	-208	3218	-200	
3219	-199	3219	-200	
3220	-198	3220	-200	
3221	-203	3221	-200	
3222	-207	3222	-201	
3223	-206	3223	-201	
3224	-199	3224	-201	
3225	-183	3225	-200	
3226	-169	3226	-197	
3227	-167	3227	-194	
3228	-171	3228	-191	
3229	-178	3229	-189	
3230	-177	3230	-187	
3231	-170	3231	-186	
3232	-159	3232	-183	
3233	-150	3233	-180	
3234	-158	3234	-177	
3235	-172	3235	-175	
3236	-174	3236	-175	
3237	-167	3237	-175	
3238	-154	3238	-173	
3239	-148	3239	-170	
3240	-147	3240	-167	
3241	-150	3241	-165	
3242	-159	3242	-164	
3243	-159	3243	-164	
3244	-149	3244	-162	
3245	-136	3245	-160	
3246	-130	3246	-157	
3247	-132	3247	-154	
3248	-139	3248	-151	
3249	-150	3249	-151	
3250	-150	3250	-151	
3251	-137	3251	-150	
3252	-123	3252	-147	
3253	-121	3253	-144	
3254	-130	3254	-142	
3255	-140	3255	-141	
3256	-141	3256	-141	
3257	-138	3257	-141	
3258	-129	3258	-140	
3259	-120	3259	-138	
3260	-125	3260	-136	
3261	-135	3261	-135	
3262	-144	3262	-136	
3263	-148	3263	-137	
3264	-143	3264	-138	
3265	-136	3265	-138	
3266	-130	3266	-138	
3267	-138	3267	-137	
3268	-151	3268	-138	
3269	-162	3269	-140	
3270	-160	3270	-143	
3271	-150	3271	-144	
3272	-142	3272	-144	
3273	-143	3273	-144	
3274	-155	3274	-145	
3275	-169	3275	-147	
3276	-172	3276	-150	
3277	-168	3277	-152	
3278	-161	3278	-154	
3279	-161	3279	-154	
3280	-169	3280	-156	
3281	-180	3281	-158	
3282	-189	3282	-161	
3283	-192	3283	-165	
3284	-183	3284	-167	
3285	-173	3285	-169	
3286	-171	3286	-169	
3287	-180	3287	-170	
3288	-192	3288	-172	
3289	-199	3289	-175	
3290	-198	3290	-178	
3291	-188	3291	-179	
3292	-183	3292	-180	
3293	-188	3293	-181	
3294	-197	3294	-182	
3295	-206	3295	-184	
3296	-203	3296	-187	
3297	-192	3297	-188	
3298	-180	3298	-188	
3299	-175	3299	-186	
3300	-178	3300	-185	
3301	-185	3301	-185	
3302	-188	3302	-185	
3303	-185	3303	-185	
3304	-174	3304	-185	
3305	-159	3305	-182	
3306	-154	3306	-179	
3307	-162	3307	-177	
3308	-172	3308	-176	
3309	-171	3309	-175	
3310	-164	3310	-174	
3311	-149	3311	-172	
3312	-143	3312	-169	
3313	-145	3313	-166	
3314	-152	3314	-164	
3315	-158	3315	-163	
3316	-151	3316	-162	
3317	-138	3317	-160	
3318	-127	3318	-156	
3319	-120	3319	-152	
3320	-122	3320	-149	
3321	-131	3321	-146	
3322	-136	3322	-145	
3323	-133	3323	-143	
3324	-123	3324	-142	
3325	-116	3325	-139	
3326	-118	3326	-136	
3327	-127	3327	-135	
3328	-137	3328	-134	
3329	-137	3329	-135	
3330	-129	3330	-135	
3331	-118	3331	-133	
3332	-114	3332	-131	
3333	-124	3333	-130	
3334	-133	3334	-129	
3335	-140	3335	-130	
3336	-142	3336	-132	
3337	-136	3337	-133	
3338	-130	3338	-133	
3339	-131	3339	-132	
3340	-143	3340	-133	
3341	-155	3341	-135	
3342	-162	3342	-138	
3343	-159	3343	-140	
3344	-152	3344	-142	
3345	-149	3345	-143	
3346	-156	3346	-144	
3347	-171	3347	-146	
3348	-182	3348	-150	
3349	-180	3349	-154	
3350	-172	3350	-157	
3351	-169	3351	-158	
3352	-169	3352	-159	
3353	-179	3353	-161	
3354	-189	3354	-164	
3355	-194	3355	-167	
3356	-191	3356	-170	
3357	-182	3357	-172	
3358	-178	3358	-173	
3359	-181	3359	-174	
3360	-190	3360	-175	
3361	-198	3361	-177	
3362	-201	3362	-180	
3363	-193	3363	-182	
3364	-182	3364	-183	
3365	-179	3365	-182	
3366	-184	3366	-182	
3367	-194	3367	-183	
3368	-198	3368	-185	
3369	-193	3369	-186	
3370	-181	3370	-186	
3371	-171	3371	-185	
3372	-171	3372	-183	
3373	-177	3373	-182	
3374	-184	3374	-182	
3375	-184	3375	-182	
3376	-175	3376	-182	
3377	-161	3377	-180	
3378	-150	3378	-177	
3379	-151	3379	-174	
3380	-159	3380	-172	
3381	-164	3381	-171	
3382	-160	3382	-170	
3383	-148	3383	-168	
3384	-135	3384	-165	
3385	-132	3385	-161	
3386	-139	3386	-158	
3387	-146	3387	-156	
3388	-150	3388	-155	
3389	-141	3389	-154	
3390	-131	3390	-152	
3391	-124	3391	-149	
3392	-123	3392	-146	
3393	-129	3393	-143	
3394	-137	3394	-142	
3395	-137	3395	-142	
3396	-131	3396	-141	
3397	-125	3397	-139	
3398	-124	3398	-137	
3399	-130	3399	-136	
3400	-139	3400	-136	
3401	-146	3401	-137	
3402	-142	3402	-138	
3403	-132	3403	-138	
3404	-126	3404	-136	
3405	-129	3405	-135	
3406	-139	3406	-135	
3407	-147	3407	-136	
3408	-150	3408	-138	
3409	-146	3409	-139	
3410	-139	3410	-139	
3411	-139	3411	-139	
3412	-148	3412	-140	
3413	-161	3413	-141	
3414	-170	3414	-144	
3415	-172	3415	-148	
3416	-167	3416	-150	
3417	-161	3417	-152	
3418	-160	3418	-153	
3419	-172	3419	-154	
3420	-187	3420	-157	
3421	-195	3421	-162	
3422	-192	3422	-165	
3423	-184	3423	-168	
3424	-180	3424	-170	
3425	-186	3425	-171	
3426	-199	3426	-174	
3427	-209	3427	-177	
3428	-210	3428	-181	
3429	-204	3429	-185	
3430	-196	3430	-186	
3431	-196	3431	-187	
3432	-203	3432	-189	
3433	-213	3433	-191	
3434	-219	3434	-194	
3435	-215	3435	-197	
3436	-206	3436	-199	
3437	-198	3437	-199	
3438	-200	3438	-199	
3439	-212	3439	-200	
3440	-223	3440	-202	
3441	-222	3441	-204	
3442	-213	3442	-206	
3443	-202	3443	-206	
3444	-195	3444	-205	
3445	-205	3445	-204	
3446	-217	3446	-205	
3447	-224	3447	-207	
3448	-223	3448	-209	
3449	-208	3449	-210	
3450	-200	3450	-209	
3451	-195	3451	-208	
3452	-203	3452	-207	
3453	-217	3453	-207	
3454	-217	3454	-208	
3455	-209	3455	-209	
3456	-194	3456	-208	
3457	-185	3457	-206	
3458	-185	3458	-203	
3459	-198	3459	-202	
3460	-211	3460	-202	
3461	-203	3461	-203	
3462	-185	3462	-202	
3463	-172	3463	-199	
3464	-169	3464	-195	
3465	-180	3465	-193	
3466	-190	3466	-192	
3467	-195	3467	-192	
3468	-195	3468	-193	
3469	-178	3469	-192	
3470	-168	3470	-189	
3471	-174	3471	-187	
3472	-185	3472	-186	
3473	-199	3473	-187	
3474	-200	3474	-189	
3475	-193	3475	-190	
3476	-178	3476	-189	
3477	-171	3477	-187	
3478	-182	3478	-186	
3479	-200	3479	-186	
3480	-214	3480	-189	
3481	-208	3481	-192	
3482	-197	3482	-193	
3483	-190	3483	-193	
3484	-190	3484	-193	
3485	-207	3485	-193	
3486	-227	3486	-196	
3487	-235	3487	-200	
3488	-233	3488	-204	
3489	-223	3489	-207	
3490	-215	3490	-209	
3491	-223	3491	-210	
3492	-238	3492	-212	
3493	-255	3493	-216	
3494	-259	3494	-221	
3495	-246	3495	-225	
3496	-232	3496	-227	
3497	-227	3497	-227	
3498	-238	3498	-228	
3499	-250	3499	-230	
3500	-260	3500	-233	
3501	-257	3501	-236	
3502	-238	3502	-237	
3503	-229	3503	-237	
3504	-230	3504	-236	
3505	-243	3505	-236	
3506	-257	3506	-238	
3507	-259	3507	-240	
3508	-250	3508	-242	
3509	-234	3509	-242	
3510	-222	3510	-240	
3511	-224	3511	-238	
3512	-236	3512	-237	
3513	-243	3513	-237	
3514	-237	3514	-238	
3515	-218	3515	-237	
3516	-201	3516	-233	
3517	-196	3517	-229	
3518	-208	3518	-226	
3519	-220	3519	-224	
3520	-222	3520	-224	
3521	-212	3521	-223	
3522	-192	3522	-221	
3523	-182	3523	-217	
3524	-180	3524	-212	
3525	-188	3525	-209	
3526	-199	3526	-207	
3527	-196	3527	-206	
3528	-185	3528	-204	
3529	-173	3529	-201	
3530	-164	3530	-197	
3531	-169	3531	-193	
3532	-183	3532	-191	
3533	-193	3533	-191	
3534	-190	3534	-191	
3535	-175	3535	-190	
3536	-165	3536	-188	
3537	-164	3537	-185	
3538	-176	3538	-183	
3539	-188	3539	-183	
3540	-194	3540	-184	
3541	-193	3541	-185	
3542	-179	3542	-185	
3543	-175	3543	-184	
3544	-184	3544	-184	
3545	-193	3545	-184	
3546	-204	3546	-186	
3547	-206	3547	-188	
3548	-197	3548	-190	
3549	-187	3549	-190	
3550	-185	3550	-190	
3551	-196	3551	-190	
3552	-212	3552	-191	
3553	-220	3553	-194	
3554	-215	3554	-197	
3555	-206	3555	-199	
3556	-198	3556	-199	
3557	-205	3557	-199	
3558	-222	3558	-201	
3559	-237	3559	-205	
3560	-241	3560	-209	
3561	-235	3561	-212	
3562	-228	3562	-215	
3563	-226	3563	-216	
3564	-237	3564	-218	
3565	-251	3565	-221	
3566	-260	3566	-225	
3567	-256	3567	-229	
3568	-242	3568	-232	
3569	-233	3569	-232	
3570	-235	3570	-232	
3571	-246	3571	-233	
3572	-259	3572	-236	
3573	-266	3573	-239	
3574	-253	3574	-241	
3575	-238	3575	-242	
3576	-232	3576	-241	
3577	-237	3577	-240	
3578	-251	3578	-240	
3579	-257	3579	-242	
3580	-250	3580	-244	
3581	-236	3581	-244	
3582	-221	3582	-242	
3583	-215	3583	-239	
3584	-225	3584	-236	
3585	-235	3585	-236	
3586	-236	3586	-236	
3587	-226	3587	-235	
3588	-208	3588	-233	
3589	-195	3589	-229	
3590	-195	3590	-225	
3591	-208	3591	-222	
3592	-217	3592	-221	
3593	-215	3593	-221	
3594	-196	3594	-219	
3595	-177	3595	-215	
3596	-173	3596	-210	
3597	-180	3597	-206	
3598	-194	3598	-204	
3599	-201	3599	-203	
3600	-190	3600	-202	
3601	-177	3601	-200	
3602	-166	3602	-197	
3603	-164	3603	-193	
3604	-177	3604	-190	
3605	-190	3605	-189	
3606	-194	3606	-190	
3607	-187	3607	-190	
3608	-173	3608	-189	
3609	-167	3609	-186	
3610	-175	3610	-184	
3611	-190	3611	-184	
3612	-201	3612	-186	
3613	-200	3613	-187	
3614	-188	3614	-188	
3615	-178	3615	-188	
3616	-183	3616	-187	
3617	-195	3617	-187	
3618	-209	3618	-189	
3619	-216	3619	-192	
3620	-209	3620	-194	
3621	-200	3621	-195	
3622	-197	3622	-196	
3623	-203	3623	-196	
3624	-217	3624	-198	
3625	-230	3625	-201	
3626	-231	3626	-205	
3627	-225	3627	-207	
3628	-216	3628	-209	
3629	-216	3629	-210	
3630	-229	3630	-211	
3631	-244	3631	-214	
3632	-252	3632	-218	
3633	-249	3633	-222	
3634	-240	3634	-225	
3635	-232	3635	-226	
3636	-237	3636	-227	
3637	-249	3637	-229	
3638	-258	3638	-232	
3639	-260	3639	-235	
3640	-251	3640	-238	
3641	-241	3641	-239	
3642	-239	3642	-239	
3643	-245	3643	-239	
3644	-256	3644	-241	
3645	-264	3645	-243	
3646	-260	3646	-245	
3647	-246	3647	-246	
3648	-234	3648	-245	
3649	-230	3649	-244	
3650	-238	3650	-242	
3651	-248	3651	-243	
3652	-248	3652	-243	
3653	-235	3653	-243	
3654	-220	3654	-241	
3655	-209	3655	-238	
3656	-213	3656	-235	
3657	-222	3657	-233	
3658	-224	3658	-231	
3659	-219	3659	-230	
3660	-204	3660	-228	
3661	-188	3661	-224	
3662	-182	3662	-219	
3663	-186	3663	-215	
3664	-192	3664	-212	
3665	-190	3665	-210	
3666	-181	3666	-207	
3667	-174	3667	-203	
3668	-170	3668	-199	
3669	-174	3669	-196	
3670	-186	3670	-194	
3671	-194	3671	-194	
3672	-181	3672	-193	
3673	-165	3673	-191	
3674	-151	3674	-187	
3675	-143	3675	-182	
3676	-149	3676	-177	
3677	-158	3677	-175	
3678	-159	3678	-173	
3679	-149	3679	-171	
3680	-128	3680	-167	
3681	-118	3681	-162	
3682	-123	3682	-157	
3683	-136	3683	-153	
3684	-150	3684	-152	
3685	-153	3685	-152	
3686	-143	3686	-152	
3687	-126	3687	-150	
3688	-128	3688	-147	
3689	-145	3689	-146	
3690	-160	3690	-146	
3691	-169	3691	-149	
3692	-162	3692	-151	
3693	-153	3693	-152	
3694	-148	3694	-151	
3695	-150	3695	-151	
3696	-175	3696	-152	
3697	-194	3697	-156	
3698	-197	3698	-161	
3699	-188	3699	-165	
3700	-178	3700	-167	
3701	-175	3701	-168	
3702	-184	3702	-169	
3703	-204	3703	-172	
3704	-218	3704	-177	
3705	-210	3705	-182	
3706	-193	3706	-184	
3707	-181	3707	-184	
3708	-184	3708	-184	
3709	-198	3709	-185	
3710	-210	3710	-187	
3711	-215	3711	-190	
3712	-204	3712	-193	
3713	-182	3713	-193	
3714	-177	3714	-191	
3715	-184	3715	-190	
3716	-198	3716	-190	
3717	-208	3717	-191	
3718	-201	3718	-193	
3719	-183	3719	-193	
3720	-163	3720	-190	
3721	-158	3721	-187	
